Ano;Período;Tipo Avaliacao;Professor;Departamento;Disciplina;Turma;A turma se mostrou motivada para estudar a disciplina.;A turma teve facilidade para acompanhar acompanhar as atividades da disciplina;A turma se empenhou em acompanhar as atividades da disciplina.;Você apresentou plano de ensino contendo: ementa, objetivos, metodologias de ensino, critérios de avaliação, conteúdos e bibliografia da disciplina.;Os conteúdos trabalhados na disciplina foram coerentes com os que foram apresentados no plano de ensino.;Você deu retorno sobre todas as avaliações realizadas: correções, discussão dos pontos principais, esclarecimentos sobre os erros cometidos.;Os recursos didáticos, audiovisuais, tecnológicos empregados pelo(a) docente contribuíram para que a aula fosse mais produtiva.;Você cumpriu a carga horária prevista no semestre para a disciplina.;O grau de dificuldade das avaliações foi compatível com as aulas ministradas.;A disciplina contribuiu na preparação para o exercício profissional.;A disciplina contribuiu para a aquisição de formação teórica/prática na área. ;A disciplina contribuiu para a aquisição de cultura geral.;Você dispôs de horário de atendimento extra-classe.; As notas de todas as avaliações parciais foram divulgadas no SIGA até 3 (três) dias antes da data da avaliação subsequente, conforme determina o RAG. ;Você manteve um comportamento respeitoso e cortês em relação aos discentes.
2019;3;DOCENTE_TURMA;ED8F3A0C2EDFF3E33352CD34995909EC;DEPTO DE ZOOLOGIA /ICB;49928D52A77624F39C4F8DCF42878A0B;A;5;4;5;5;5;5;5;2;5;5;5;5;2;5;5
2019;3;DOCENTE_TURMA;ED8F3A0C2EDFF3E33352CD34995909EC;DEPTO DE ZOOLOGIA /ICB;78D08FCEE018F44E8C004B6B01C3EE33;A;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;ED8F3A0C2EDFF3E33352CD34995909EC;DEPTO DE ZOOLOGIA /ICB;727793F6D265E9E49AB7BED3B58907FB;C;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;952BFC9364EC6823384CA5B47F764649;DEPTO DE MATEMATICA /ICE;9AB3D901CFE9F2BC6219964D90B1C726;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;76F6741905D6EB3C1828D587D5FE75A8;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;C4193D34A491EC05CAB797A799415878;A;4;4;3;5;5;5;4;5;5;5;5;5;3;5;5
2019;3;DOCENTE_TURMA;76F6741905D6EB3C1828D587D5FE75A8;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;1FF5C212DFDE847A3725F291009648AC;A;4;4;3;5;5;5;4;5;5;5;5;5;3;5;5
2019;3;DOCENTE_TURMA;394397EB9FB9BBD458E4EAA57596C905;DEPTO DE ECONOMIA /ECO;AC4497E7846E7D8657001D1910BCEAAC;A;3;3;3;5;5;5;3;5;5;3;4;3;3;5;5
2019;3;DOCENTE_TURMA;394397EB9FB9BBD458E4EAA57596C905;DEPTO DE ECONOMIA /ECO;AC4497E7846E7D8657001D1910BCEAAC;B;3;3;3;5;5;5;3;5;5;3;4;3;3;5;5
2019;3;DOCENTE_TURMA;2905D230FFB685971CF98EDC11E5DE5D;DEPTO DE FUNDAM.MÉTODOS E RECURSOS EM FISIOTERAPIA;AA908902110561BDF8F0962198B07C73;A;4;4;4;5;5;5;4;5;4;5;5;4;5;5;5
2019;3;DOCENTE_TURMA;2905D230FFB685971CF98EDC11E5DE5D;DEPTO DE FUNDAM.MÉTODOS E RECURSOS EM FISIOTERAPIA;61092CE03D4983702884B5D7591AAC46;A;4;4;4;5;5;5;4;5;4;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;2824B8A03524B2ECE3B97541395271FE;DEPARTAMENTO DE MEDICINA VETERINÁRIA;F0FFEFD6C4E6A6AEC59AEE6C671D3495;A;3;5;3;5;5;3;4;5;5;5;5;5;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;2824B8A03524B2ECE3B97541395271FE;DEPARTAMENTO DE MEDICINA VETERINÁRIA;847DF9CEEA3B1D1023C2332690104A26;A;3;5;3;5;5;3;4;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;2824B8A03524B2ECE3B97541395271FE;DEPARTAMENTO DE MEDICINA VETERINÁRIA;0980D716D658E4B597CDA2C71F66F26A;A;3;5;3;5;5;3;4;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;2824B8A03524B2ECE3B97541395271FE;DEPARTAMENTO DE MEDICINA VETERINÁRIA;AB394870887B63958776374FDE24D825;A;3;5;3;5;5;3;4;5;5;5;5;5;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;608393233078ECBC96F576A1068AEE85;DEPTO DE TURISMO / ICH;6D35E95CE106C13B7198F0B1F4468DD5;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;608393233078ECBC96F576A1068AEE85;DEPTO DE TURISMO / ICH;18895419E88C1D6E1A3EC681D6ACBA71;A;4;5;4;5;5;5;5;5;5;4;5;5;5;5;5
2019;3;DOCENTE_TURMA;608393233078ECBC96F576A1068AEE85;DEPTO DE TURISMO / ICH;9D9FBB43B29E9D65ED5A3779FCC930E3;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;F319B0E8AE1F3676477085BCE116E836;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;BEEAE2551F111FAB243AFE576E174466;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;F319B0E8AE1F3676477085BCE116E836;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;378707930C306FA1269941D4FAD63BCD;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;F319B0E8AE1F3676477085BCE116E836;DEP ODONTOLOGIA - CAMPUS GOVERNADOR VALADARES;D4DE3B2FE465E7FABEFC972208F42135;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;B28CDAF724A23BD582BE27ED0A3D10FD;DEPTO DE BIOLOGIA /ICB;075FACB00CDAFF52E56445FBB2FC5D12;A;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;B28CDAF724A23BD582BE27ED0A3D10FD;DEPTO DE BIOLOGIA /ICB;075FACB00CDAFF52E56445FBB2FC5D12;E;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;B28CDAF724A23BD582BE27ED0A3D10FD;DEPTO DE BIOLOGIA /ICB;F3E2E700341711371D862AE790F93E3B;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;9E94D6F218843D4FEBDCB11F3A016AAE;DEP FISIOTERAPIA - CAMPUS GOVERNADOR VALADARES;8B0C835ED8AD99A16FDB6730A0D0C735;A;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;9E94D6F218843D4FEBDCB11F3A016AAE;DEP FISIOTERAPIA - CAMPUS GOVERNADOR VALADARES;E37632D35D2A46DF203F987B8248964D;A;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;9E94D6F218843D4FEBDCB11F3A016AAE;DEP FISIOTERAPIA - CAMPUS GOVERNADOR VALADARES;2431A63A875DC37A3628236D49981A6D;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;9E94D6F218843D4FEBDCB11F3A016AAE;DEP FISIOTERAPIA - CAMPUS GOVERNADOR VALADARES;D610165866FF871C0966A3D919E02299;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;9E94D6F218843D4FEBDCB11F3A016AAE;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;13F4E83C1DD93929A0A28DCA042016A1;A;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;8404FFC2C2816F75C3C69BC2A7270250;DEP Economia - Campus Governador Valadares;E34076411B10591009CAEDA720ED1415;A;4;4;4;5;5;5;5;5;5;5;5;4;5;5;5
2019;3;DOCENTE_TURMA;8404FFC2C2816F75C3C69BC2A7270250;DEP Economia - Campus Governador Valadares;E34076411B10591009CAEDA720ED1415;B;4;4;4;5;5;5;5;5;5;5;5;4;5;5;5
2019;3;DOCENTE_TURMA;8404FFC2C2816F75C3C69BC2A7270250;DEP Economia - Campus Governador Valadares;5065AA6D68EE541D99BA13274213E6A9;A;3;3;3;5;5;5;5;5;4;5;5;4;5;5;5
2019;3;DOCENTE_TURMA;F7D552F72D1597F057FAD886A7CC8D71;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;F4F988A8C77F37A3A4E1A598000ABED1;A;4;5;3;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;F7D552F72D1597F057FAD886A7CC8D71;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;13F4E83C1DD93929A0A28DCA042016A1;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;F7D552F72D1597F057FAD886A7CC8D71;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;F4F988A8C77F37A3A4E1A598000ABED1;B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;3;DOCENTE_TURMA;F7D552F72D1597F057FAD886A7CC8D71;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;7EF1AAFF145E3BA2EEE2B3FBFA7F27BF;A;4;5;3;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;F7D552F72D1597F057FAD886A7CC8D71;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;2A0FE38422EC2BAAC2B5A85AB4AF316F;D;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;82E7EED63E3F95F1EDDC9CD7BA075CFC;DEPTO CIENCIAS FARMACEUTICAS;14576EC5828A55D683898C080E98097C;A;4;4;4;5;4;5;4;5;5;5;5;4;5;5;5
2019;3;DOCENTE_TURMA;5A4C3A0F4915D248B97AE9C51FA2D464;DEPTO DE ENFERMAGEM APLICADA /ENF;FE5765B0D05B5FD7500F40C97BF42611;A;4;4;4;5;5;4;5;5;5;5;5;4;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;A4CA3724B00805030E65F4CC226D7DB6;DEPTO DE PARASITOLOGIA, MICROBIOLOGIA E IMUNOLOGIA;4EA8046586DA359D9E75F4FAB5C1DE27;A;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;A4CA3724B00805030E65F4CC226D7DB6;DEPTO DE PARASITOLOGIA, MICROBIOLOGIA E IMUNOLOGIA;7D4B383051E9ADBD386C355AAF30BA28;A;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;A4CA3724B00805030E65F4CC226D7DB6;DEPTO DE PARASITOLOGIA, MICROBIOLOGIA E IMUNOLOGIA;FE64EA85427C04F801C6422EBEEFED71;B;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;A4CA3724B00805030E65F4CC226D7DB6;DEPTO DE PARASITOLOGIA, MICROBIOLOGIA E IMUNOLOGIA;B5C91E2AA2DE0A549C1E5353CBDD134C;A;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;A4CA3724B00805030E65F4CC226D7DB6;DEPTO DE PARASITOLOGIA, MICROBIOLOGIA E IMUNOLOGIA;C9F8B36B29747BB17CB2C919D54B42FB;C;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;A4CA3724B00805030E65F4CC226D7DB6;DEPTO DE PARASITOLOGIA, MICROBIOLOGIA E IMUNOLOGIA;BD637594F5AD82A315C5E4DB7CDDDDE6;A;2;2;2;5;5;5;5;5;5;5;5;5;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;A4CA3724B00805030E65F4CC226D7DB6;DEPTO DE PARASITOLOGIA, MICROBIOLOGIA E IMUNOLOGIA;5949A8229272A5EC381C43F1A499ECD7;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;A4CA3724B00805030E65F4CC226D7DB6;DEPTO DE PARASITOLOGIA, MICROBIOLOGIA E IMUNOLOGIA;83B4CB1B287AEED1CE9ACFF11B932023;AC;2;2;2;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;D2B84C1FE8DEE50C60B182DE335FA71A;DEPTO DE CIENCIA DA COMPUTACAO /ICE;00F8A761BD443B94F1BA69720D1CC48F;X;4;3;3;5;5;5;5;5;5;5;5;3;5;5;5
2019;3;DOCENTE_TURMA;D2B84C1FE8DEE50C60B182DE335FA71A;DEPTO DE CIENCIA DA COMPUTACAO /ICE;1C342ED2E4F89813DE41C308AB3F0CE1;C;4;4;4;5;5;5;5;5;5;5;5;3;5;5;5
2019;3;DOCENTE_TURMA;D2B84C1FE8DEE50C60B182DE335FA71A;DEPTO DE CIENCIA DA COMPUTACAO /ICE;ACD964638DFBB9A46AC80CE09EB9699A;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;D2B84C1FE8DEE50C60B182DE335FA71A;DEPTO DE CIENCIA DA COMPUTACAO /ICE;D2F875C9F0E89B2FB3EB9521D9A70993;IM;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;DEE68841B941D91B041EA98C54BF9059;DEPTO DE CIENCIA DA COMPUTACAO /ICE;00F8A761BD443B94F1BA69720D1CC48F;D;4;4;4;5;5;5;5;5;5;5;5;4;5;5;5
2019;3;DOCENTE_TURMA;DEE68841B941D91B041EA98C54BF9059;DEPTO DE CIENCIA DA COMPUTACAO /ICE;92DD526FF576526E9CAAF2E15F7003E8;A;5;4;5;5;5;5;5;5;5;5;5;4;5;5;5
2019;3;DOCENTE_TURMA;DEE68841B941D91B041EA98C54BF9059;DEPTO DE CIENCIA DA COMPUTACAO /ICE;59E9D55024455ADC73A9574CCD90FDCA;A;4;5;4;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;DEE68841B941D91B041EA98C54BF9059;DEPTO DE CIENCIA DA COMPUTACAO /ICE;ACD964638DFBB9A46AC80CE09EB9699A;A;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;DEE68841B941D91B041EA98C54BF9059;DEPTO DE CIENCIA DA COMPUTACAO /ICE;D2F875C9F0E89B2FB3EB9521D9A70993;IM;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;8736F9DBC85D11DBCA299B9E414DACE1;DEPARTAMENTO DE EDUCAÇÃO;220864698C8CBF94361F5E4E8020B535;A;5;5;4;5;5;5;5;5;5;5;5;4;4;2;5
2019;3;DOCENTE_TURMA;8736F9DBC85D11DBCA299B9E414DACE1;DEPARTAMENTO DE EDUCAÇÃO;743F737F83AEBF575D04190870B66758;A;5;5;5;5;5;5;5;5;5;5;5;4;4;2;5
2019;3;DOCENTE_TURMA;8736F9DBC85D11DBCA299B9E414DACE1;DEPARTAMENTO DE EDUCAÇÃO;1D0175A51EA5A91B9AA2AC47C31E8872;A;5;5;4;5;5;5;5;5;5;5;5;4;4;2;5
2019;3;DOCENTE_TURMA;8736F9DBC85D11DBCA299B9E414DACE1;DEPARTAMENTO DE EDUCAÇÃO;F98FC1151421BE67149A795762A019DE;A;0;0;5;5;5;3;0;0;5;5;5;4;4;2;5
2019;3;DOCENTE_TURMA;8736F9DBC85D11DBCA299B9E414DACE1;DEPARTAMENTO DE EDUCAÇÃO;946757740E6714C8190F2F5FEB4445CE;A;4;5;4;5;5;5;5;5;5;5;5;4;4;2;5
2019;3;DOCENTE_TURMA;8736F9DBC85D11DBCA299B9E414DACE1;DEPARTAMENTO DE EDUCAÇÃO;EBFDEB4C4A4F01591FFD35ABB629D1FF;A;0;0;4;5;5;3;0;0;5;5;5;4;4;2;5
2019;3;DOCENTE_TURMA;91DC5207CBD8E0E7758985AF7F43D941;DEPTO DE TÉCNICAS PROFISSIONAIS E CONTEÚDOS ESTRATÉGICOS/COM;853F18523692A1EEDCA22FCE3EF3D01B;B;5;5;4;5;4;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;91DC5207CBD8E0E7758985AF7F43D941;DEPTO DE TÉCNICAS PROFISSIONAIS E CONTEÚDOS ESTRATÉGICOS/COM;01B3F0133D05BAC313BA3892DE6E7222;A;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;91DC5207CBD8E0E7758985AF7F43D941;DEPTO DE TÉCNICAS PROFISSIONAIS E CONTEÚDOS ESTRATÉGICOS/COM;01B3F0133D05BAC313BA3892DE6E7222;B;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;91DC5207CBD8E0E7758985AF7F43D941;DEPTO DE TÉCNICAS PROFISSIONAIS E CONTEÚDOS ESTRATÉGICOS/COM;66E6488396C0CCBB90E730274B0A3ACA;C;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;77FA919D802532C8507683566D52A68C;DEPTO DE QUIMICA /ICE;4CD55FEF055F4A76A8C34E1D745A0D4F;F;3;3;3;5;5;5;4;5;3;3;3;3;5;5;5
2019;3;DOCENTE_TURMA;77FA919D802532C8507683566D52A68C;DEPTO DE QUIMICA /ICE;86F78B72F72C1EEFEE1F433D5240E946;C;2;4;3;5;5;5;4;5;3;2;2;3;5;5;5
2019;3;DOCENTE_TURMA;77FA919D802532C8507683566D52A68C;DEPTO DE QUIMICA /ICE;E3D36E487A8AE11ECE746272A56959D7;C;3;4;3;5;5;5;4;5;3;3;2;1;5;5;5
2019;3;DOCENTE_TURMA;77FA919D802532C8507683566D52A68C;DEPTO DE QUIMICA /ICE;48328E056E3BA4C7CD52072EFE6C761C;A;4;5;5;5;5;5;4;5;3;4;4;4;5;5;5
2019;3;DOCENTE_TURMA;77FA919D802532C8507683566D52A68C;DEPTO DE QUIMICA /ICE;2D4BC148BB60EC1D96A96579E3CC4248;A;4;4;4;5;5;5;4;5;3;4;4;4;5;5;5
2019;3;DOCENTE_TURMA;EA7F17EE71BB62085CF6F62E8D96E39A;DEP MEDICINA - CAMPUS GOVERNADOR VALADARES;F1E23C5003222D17145BC09851D4D3E0;A;0
2019;3;DOCENTE_TURMA;1448A8BA45891450F7D850858F3F2FEF;DEPTO DE ENGENHARIA DE PRODUÇÃO E MECÂNICA;A5A5E3FC6B586FE9F3627015492660FC;A;3;5;4;5;5;3;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;1448A8BA45891450F7D850858F3F2FEF;DEPTO DE ENGENHARIA DE PRODUÇÃO E MECÂNICA;A5A5E3FC6B586FE9F3627015492660FC;B;3;5;4;5;5;3;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;1448A8BA45891450F7D850858F3F2FEF;DEPTO DE ENGENHARIA DE PRODUÇÃO E MECÂNICA;A5A5E3FC6B586FE9F3627015492660FC;D;3;5;4;5;5;3;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;1448A8BA45891450F7D850858F3F2FEF;DEPTO DE ENGENHARIA DE PRODUÇÃO E MECÂNICA;558A3BB1760849CB0E512000B9CB3A4A;B;3;4;4;5;5;3;4;5;5;5;5;4;5;5;5
2019;3;DOCENTE_TURMA;7C5466531F22FF64AD5868A63A780CEF;DEPTO DE MÉTODOS APLICADOS E PRÁTICAS LABORATORIAIS /COM;B8DAE73ED600FD90AC71579B51F0C39D;A;5;4;4;5;5;4;5;5;4;5;5;4;5;5;5
2019;3;DOCENTE_TURMA;7C5466531F22FF64AD5868A63A780CEF;DEPTO DE MÉTODOS APLICADOS E PRÁTICAS LABORATORIAIS /COM;2BD1411DDC35E5E9BD5FCF993AFA3B5E;A;4;4;3;5;4;4;5;5;3;4;5;4;5;5;5
2019;3;DOCENTE_TURMA;7C5466531F22FF64AD5868A63A780CEF;DEPTO DE MÉTODOS APLICADOS E PRÁTICAS LABORATORIAIS /COM;2BD1411DDC35E5E9BD5FCF993AFA3B5E;B;4;4;3;5;4;4;5;5;3;4;5;4;5;5;5
2019;3;DOCENTE_TURMA;7C5466531F22FF64AD5868A63A780CEF;DEPTO DE MÉTODOS APLICADOS E PRÁTICAS LABORATORIAIS /COM;9703D8A0BA3AA185DA975213328F4095;A;4;4;4;4;4;5;4;5;5;5;5;4;5;4;5
2019;3;DOCENTE_TURMA;7C5466531F22FF64AD5868A63A780CEF;DEPTO DE TÉCNICAS PROFISSIONAIS E CONTEÚDOS ESTRATÉGICOS/COM;B8F21A43FCBB8DB5B2E42CC47475029A;B;5;4;4;5;4;4;3;5;5;4;5;4;5;5;5
2019;3;DOCENTE_TURMA;A61D66067BEE36887195EFB27286BB9F;DEPTO DE ESTRUTURAS /ENG;3CD2D9C2813AADB339E16D6D3D92B971;A;5;4;5;5;5;5;5;5;5;5;5;3;5;0;5
2019;3;DOCENTE_TURMA;A61D66067BEE36887195EFB27286BB9F;DEPTO DE ESTRUTURAS /ENG;F6C5FAA188F36BB7E01AD525F2595910;A;5;4;5;5;5;5;5;5;5;5;5;3;5;5;5
2019;3;DOCENTE_TURMA;7066AF2B35FADEC76AE32FB4B67907EB;DEPTO DE ENFERMAGEM APLICADA /ENF;810C65CAAFDCEFAFDC2216C04CE02139;A;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;7066AF2B35FADEC76AE32FB4B67907EB;DEPTO DE ENFERMAGEM APLICADA /ENF;FAF10294A406EC40CAB89EA8AF4E0F30;A;3;3;3;5;5;4;5;5;5;4;4;4;5;5;5
#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#;#
2019;3;DOCENTE_TURMA;6E0829F64E00A1AB1A749E6FA4E865DD;DEPTO DE ARTES /IAD;04B336F0077CD442A9F08B55D03D21AB;C;5;4;4;5;5;5;5;5;5;5;5;5;5;4;5
2019;3;DOCENTE_TURMA;6E0829F64E00A1AB1A749E6FA4E865DD;DEPTO DE ARTES /IAD;04B336F0077CD442A9F08B55D03D21AB;D;4;3;4;5;5;5;5;5;5;5;5;5;5;4;5
2019;3;DOCENTE_TURMA;6E0829F64E00A1AB1A749E6FA4E865DD;DEPTO DE ARTES /IAD;4F648F7DFE08E93AC0C6A753A7731721;B;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;5EE0B3E71BB01946274E680E299B424D;DEPARTAMENTO DE EDUCAÇÃO;6A9916F975D1E5F5EE16E44D92D4374E;A;5;5;5;5;5;5;5;5;5;5;5;5;3;0;5
2019;3;DOCENTE_TURMA;5EE0B3E71BB01946274E680E299B424D;DEPARTAMENTO DE EDUCAÇÃO;C083033560166080AD137C6C5BF5A06D;A;5;5;5;5;5;5;5;5;5;5;5;5;3;0;5
2019;3;DOCENTE_TURMA;5EE0B3E71BB01946274E680E299B424D;DEPARTAMENTO DE EDUCAÇÃO;D474AF061E3C91FF239F844390F6D645;A;5;5;5;5;5;5;5;5;5;5;5;5;3;0;5
2019;3;DOCENTE_TURMA;5EE0B3E71BB01946274E680E299B424D;DEPARTAMENTO DE EDUCAÇÃO;F6B2D59A3578EC0C594E4273D8018AE3;A;5;5;5;5;5;5;5;5;5;5;5;5;3;0;5
2019;3;DOCENTE_TURMA;5EE0B3E71BB01946274E680E299B424D;DEPARTAMENTO DE EDUCAÇÃO;0B3218FBBC16D401B501C65F7ACAF962;A;5;5;5;5;5;5;5;5;5;5;5;5;3;0;5
2019;3;DOCENTE_TURMA;5EE0B3E71BB01946274E680E299B424D;DEPARTAMENTO DE EDUCAÇÃO;645C1B1E94D2DAC5CAE17613F1905BB2;A;5;5;5;5;5;5;5;5;5;5;5;5;3;0;5
2019;3;DOCENTE_TURMA;78F04BA7FFAD667B0B16D752CEC0E6A8;DEPTO DE CIENCIA DA COMPUTACAO /ICE;00F8A761BD443B94F1BA69720D1CC48F;A;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;78F04BA7FFAD667B0B16D752CEC0E6A8;DEPTO DE CIENCIA DA COMPUTACAO /ICE;7E532636360F1AAB9A80AF73743C7B88;AA;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;78F04BA7FFAD667B0B16D752CEC0E6A8;DEPTO DE CIENCIA DA COMPUTACAO /ICE;7E532636360F1AAB9A80AF73743C7B88;BB;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;78F04BA7FFAD667B0B16D752CEC0E6A8;DEPTO DE CIENCIA DA COMPUTACAO /ICE;7E532636360F1AAB9A80AF73743C7B88;D;4;2;2;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;78F04BA7FFAD667B0B16D752CEC0E6A8;DEPTO DE CIENCIA DA COMPUTACAO /ICE;7E532636360F1AAB9A80AF73743C7B88;E;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;78F04BA7FFAD667B0B16D752CEC0E6A8;DEPTO DE CIENCIA DA COMPUTACAO /ICE;6D77B2A69522D82F3111ECA02787CDC2;A;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;78F04BA7FFAD667B0B16D752CEC0E6A8;DEPTO DE CIENCIA DA COMPUTACAO /ICE;6D77B2A69522D82F3111ECA02787CDC2;B;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;3;DOCENTE_TURMA;3234AC8D2FCC8AD71BE9296F10FF467C;DEPTO DE CIENCIAS ADMINISTRATIVAS;94407CA4BF67ABC92F37F6006FD9B50D;A;3;4;3;5;5;5;4;5;5;5;4;5;5;5;4
